area,bath_rooms,link,price,rooms,zone
66,2,https://www.lahaus.com/p/apartamento-en-restrepo-naranjo-sabaneta-66mt-tres-alcobas-balcon/sabaneta,310,3,"    Restrepo Naranjo, Sabaneta, Antioquia, Colombia  "
135,3,https://www.lahaus.com/p/apartamento-sabaneta-barrio-betania/sabaneta,300,4,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
70,2,https://www.lahaus.com/p/apartamento-en-la-doctora-sabaneta-con-3-habitaciones-70-mt2/sabaneta,260,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
109,3,https://www.lahaus.com/p/venta-apartamento-aves-maria-sabaneta-35544/sabaneta,370,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
66,2,https://www.lahaus.com/p/apartamento-en-venta-asdesillas-97673/sabaneta,280,3,"    Restrepo Naranjo, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/sabatto-97442/sabaneta,357,3,"    Asdesillas, Sabaneta, Antioquia, Colombia  "
93,2,https://www.lahaus.com/p/apartamento-en-sabaneta-sabaneta-17404/sabaneta,320,3,"    Calle del Banco, Sabaneta, Antioquia, Colombia  "
56,2,https://www.lahaus.com/p/venta-de-apartamento-sabaneta-35600/sabaneta,230,3,"    Restrepo Naranjo, Sabaneta, Antioquia, Colombia  "
62,2,https://www.lahaus.com/p/apartamento-en-calle-larga-sabaneta-con-3-habitaciones-62-mt2/sabaneta,285,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
108,3,https://www.lahaus.com/p/apartamento-en-calle-larga-sabaneta-108mt-tres-alcobas-balcon/sabaneta,450,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
74,2,https://www.lahaus.com/p/apartamento-en-sabaneta-cerca-al-ceipa/sabaneta,309,3,"    San José, Sabaneta, Antioquia, Colombia  "
65,2,https://www.lahaus.com/p/venta-apartamento-en-sabaneta-3-alcobas-35567/sabaneta,275,3,"    San José, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-el-carmelo-sabaneta-68mt-tres-alcobas-balcon/sabaneta,255,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-en-ciudad-del-bosque-sabaneta-con-3-habitaciones-excelente-vista-72-mt2/sabaneta,356,3,"    Asdesillas, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-con-3-habitaciones-68-mt2/sabaneta,279,3,"    San José, Sabaneta, Antioquia, Colombia  "
80,2,https://www.lahaus.com/p/apartamento-en-aves-marias-sabaneta-79mt-tres-alcobas-balcon/sabaneta,340,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
99,2,https://www.lahaus.com/p/apartamento-de-99m2-en-aves-maria-sabaneta-con-tres-habitaciones/sabaneta,285,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-97857/sabaneta,317,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
99,3,https://www.lahaus.com/p/apartamento-en-venta-sector-vegas-de-san-jose-sabaneta-46307/sabaneta,430,3,"    San José, Sabaneta, Antioquia, Colombia  "
69,2,https://www.lahaus.com/p/apartamento-en-venta-la-doctora-109283/sabaneta,265,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/apartamento-en-venta-en-prados-de-sabaneta-102986/sabaneta,285,3,"    Ancon, Sabaneta, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-en-venta-aves-maria-109214/sabaneta,300,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
89,2,https://www.lahaus.com/p/sabana-alta-105529/sabaneta,370,3,"    San José, Sabaneta, Antioquia, Colombia  "
67,2,https://www.lahaus.com/p/sabatto-97438/sabaneta,319,3,"    Asdesillas, Sabaneta, Antioquia, Colombia  "
130,3,https://www.lahaus.com/p/apartamento-venta-sabaneta-aves-maria-betania/sabaneta,340,4,"    Aves María, Sabaneta, Antioquia, Colombia  "
66,2,https://www.lahaus.com/p/puerta-de-mayorca-103106/sabaneta,285,3,"    Restrepo Naranjo, Sabaneta, Antioquia, Colombia  "
67,2,https://www.lahaus.com/p/apartamento-de-67m2-en-san-jose-sabaneta-con-tres-habitaciones/sabaneta,295,3,"    San José, Sabaneta, Antioquia, Colombia  "
63,2,https://www.lahaus.com/p/venta-apartamento-en-sabaneta-san-jose/sabaneta,280,3,"    San José, Sabaneta, Antioquia, Colombia  "
106,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-loma-san-jose/sabaneta,400,3,"    Cañaveralejo, Sabaneta, Antioquia, Colombia  "
70,2,https://www.lahaus.com/p/venta-de-apartamento-en-sabaneta-antioquia-107197/sabaneta,285,3,"    Calle del Banco, Sabaneta, Antioquia, Colombia  "
144,2,https://www.lahaus.com/p/apartamento-en-aves-maria-sabaneta-144mt-cuatro-alcobas-balcon/sabaneta,370,4,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-sabaneta-35478/sabaneta,430,3,"    San José, Sabaneta, Antioquia, Colombia  "
67,2,https://www.lahaus.com/p/apartamento-sabaneta-piso-20/sabaneta,260,3,"    Calle del Banco, Sabaneta, Antioquia, Colombia  "
96,2,https://www.lahaus.com/p/apartamento-sabaneta/sabaneta,300,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/venta-apartamento-el-carmelo-sabaneta/sabaneta,328,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/apartamento-en-venta-aves-maria-109212/sabaneta,280,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
100,2,https://www.lahaus.com/p/cigarras-aves-mari-as-99310/sabaneta,310,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
134,3,https://www.lahaus.com/p/apartamento-duplex-en-venta-sector-restrepo-naranjo-sabaneta-cod-18707/sabaneta,300,4,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
83,2,https://www.lahaus.com/p/apartamento-en-venta-aves-maria-109247/sabaneta,360,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
74,2,https://www.lahaus.com/p/torres-del-carmelo-99301/sabaneta,215,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
87,2,https://www.lahaus.com/p/luxury-55843/sabaneta,309,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-venta-el-trapiche-97732/sabaneta,316,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
65,2,https://www.lahaus.com/p/apartamento-en-venta-asdesillas-97655/sabaneta,247,3,"    Asdesillas, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-95479/sabaneta,330,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
102,2,https://www.lahaus.com/p/apartamento-en-loma-de-san-remo-sabaneta-102mt-tres-alcobas-balcon/sabaneta,320,3,"    San José, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-103153/sabaneta,330,3,"    Ancon, Sabaneta, Antioquia, Colombia  "
70,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-94346/sabaneta,330,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
124,3,https://www.lahaus.com/p/apartamento-en-venta-en-san-jose-sabaneta-104357/sabaneta,450,3,"    San José, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-en-los-alcazares-sabaneta-tres-alcobas/sabaneta,270,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
92,2,https://www.lahaus.com/p/maderos-del-campo-2-sabaneta-5579/sabaneta,370,3,"    San José, Sabaneta, Antioquia, Colombia  "
82,2,https://www.lahaus.com/p/apartamento-en-aves-marias-sabaneta-tres-alcobas-70339/sabaneta,360,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
74,2,https://www.lahaus.com/p/apartamento-en-sabaneta-canaveralejo-con-3-habitaciones-74-mt2/sabaneta,280,3,"    Pan de Azúcar, Sabaneta, Antioquia, Colombia  "
67,2,https://www.lahaus.com/p/apartamento-en-maria-auxiliadora-sabaneta-67mt-tres-alcobas/sabaneta,310,3,"    Virgen del Carmen, Sabaneta, Antioquia, Colombia  "
160,5,https://www.lahaus.com/p/apartamento-en-venta-loma-linda-sabaneta-con-tres-alcobas/sabaneta,500,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
116,4,https://www.lahaus.com/p/apartamento-de-116m2-en-sabaneta-sector-parque/sabaneta,330,4,"    Aves María, Sabaneta, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-alcazarez/sabaneta,410,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-venta-prados-de-sabaneta-109276/sabaneta,305,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
70,2,https://www.lahaus.com/p/monte-sur/sabaneta,210,3,"    Calle del Banco, Sabaneta, Antioquia, Colombia  "
56,2,https://www.lahaus.com/p/apartamento-en-aves-marias-sabaneta-56mt-tres-alcobas-balcon/sabaneta,335,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
65,2,https://www.lahaus.com/p/apartamento-en-venta-aliadas-del-sur-97758/sabaneta,300,3,"    Restrepo Naranjo, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-aves-maria-sabaneta-con-3-habitaciones-piscina-68-mts/sabaneta,300,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
124,3,https://www.lahaus.com/p/apartamento-en-venta-vereda-san-jose-97572/sabaneta,460,3,"    Pan de Azúcar, Sabaneta, Antioquia, Colombia  "
58,2,https://www.lahaus.com/p/apartamento-sector-mayorca-sabaneta-cuenta-con-tres-habitaciones-con-closet/sabaneta,230,3,"    Virgen del Carmen, Sabaneta, Antioquia, Colombia  "
91,3,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-91mt-tres-alcobas-balcon/sabaneta,320,3,"    San José, Sabaneta, Antioquia, Colombia  "
100,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-tres-alcobas-69049/sabaneta,430,3,"    San José, Sabaneta, Antioquia, Colombia  "
74,2,https://www.lahaus.com/p/apartamento-en-venta-calle-larga-sabaneta-cod-11260/sabaneta,282,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/apartamento-en-aves-maria-77-mts-1-parqueadero/sabaneta,343,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-en-venta-en-prados-de-sabaneta-100584/sabaneta,310,3,"    Ancon, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-en-sabaneta-calle-larga-manzana-once-3-habitaciones-72m2/sabaneta,280,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
57,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-7338/sabaneta,310,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
98,1,https://www.lahaus.com/p/vendo-apartamento-en-sabaneta-35195/sabaneta,400,3,"    San José, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-sabaneta-pan-de-azucar/sabaneta,275,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/venta-apartamento-pan-de-azucar-sabaneta/sabaneta,330,3,"    Pan de Azúcar, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-68mt-tres-alcobas-balcon-72021/sabaneta,275,3,"    San José, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-sabaneta-sabaneta-28468/sabaneta,305,3,"    San José, Sabaneta, Antioquia, Colombia  "
89,2,https://www.lahaus.com/p/venta-de-apartamento-sector-cesde-sabaneta/sabaneta,250,3,"    Virgen del Carmen, Sabaneta, Antioquia, Colombia  "
92,2,https://www.lahaus.com/p/apartamento-de-92m2-en-sabaneta-sector-el-carmelo-con-tres-habitaciones/sabaneta,360,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
66,2,https://www.lahaus.com/p/apartamento-en-las-lomitas-sabaneta-con-3-habitaciones-66-mt2/sabaneta,255,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
84,2,https://www.lahaus.com/p/apartamento-en-venta-en-san-jose-sabaneta-100586/sabaneta,320,3,"    San José, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-venta-los-alcazares-sabaneta-cod-13579/sabaneta,250,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
100,1,https://www.lahaus.com/p/apartamento-venta-loma-san-jose-sabaneta/sabaneta,345,4,"    San José, Sabaneta, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-tres-alcobas-81670/sabaneta,320,3,"    San José, Sabaneta, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/se-vende-apartamento-en-sabaneta-tres-alcobas-54680/sabaneta,280,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
62,2,https://www.lahaus.com/p/apartamento-en-el-trapiche-sabaneta-tres-alcobas-72221/sabaneta,280,3,"    Pan de Azúcar, Sabaneta, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-en-sabaneta-maria-auxiliadora-con-3-habitaciones-75-mt2/sabaneta,330,3,"    María Auxiliadora, Sabaneta, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-de-75m2-en-calle-nueva-sabaneta-con-tres-habitaciones/sabaneta,295,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
74,2,https://www.lahaus.com/p/se-vende-apartamento-en-sabaneta-calle-larga-cuenta-con-3-habitaciones/sabaneta,285,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-tres-alcobas-83975/sabaneta,350,3,"    San José, Sabaneta, Antioquia, Colombia  "
92,2,https://www.lahaus.com/p/apartamento-en-el-carmelo-sabaneta-con-3-habitaciones-92-mt2/sabaneta,360,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-sabaneta-el-trapiche-con-3-habitaciones-76-mt2/sabaneta,320,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
66,2,https://www.lahaus.com/p/lisboa-mi-ciudad-11545/sabaneta,260,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/apartamento-en-sabaneta-la-doctora-4-habitaciones/sabaneta,300,4,"    La Doctora, Sabaneta, Antioquia, Colombia  "
89,2,https://www.lahaus.com/p/se-vende-apartamento-en-sabaneta-105603/sabaneta,210,4,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
57,2,https://www.lahaus.com/p/lisboa-mi-ciudad-97453/sabaneta,229,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-en-ancon-sabaneta-tres-alcobas-73425/sabaneta,265,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
56,2,https://www.lahaus.com/p/apartamento-en-venta-sector-las-lomitas-sabaneta-45138/sabaneta,242,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
80,2,https://www.lahaus.com/p/apartamento-en-aves-maria-sabaneta-80mt-tres-alcobas-balcon/sabaneta,310,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
65,2,https://www.lahaus.com/p/apartamento-en-venta-sector-la-barquerena-sabaneta-cod-18966/sabaneta,320,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/montecarmelo-el-carmelo-102017/sabaneta,290,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
94,3,https://www.lahaus.com/p/apartamento-en-venta-betania-sabaneta-cod-13931/sabaneta,360,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/apartamento-en-sabaneta-ancon-con-3-habitaciones-86-mt2/sabaneta,360,3,"    Ancon, Sabaneta, Antioquia, Colombia  "
105,2,https://www.lahaus.com/p/apartamento-en-venta-sector-vegas-de-san-jose-sabaneta-3-habitaciones/sabaneta,448,3,"    Pan de Azúcar, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-tres-alcobas/sabaneta,275,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
57,2,https://www.lahaus.com/p/bambu-sabaneta-102213/sabaneta,250,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
121,3,https://www.lahaus.com/p/apartamento-en-loma-de-san-jose-sabaneta-121mt-tres-alcobas-dos-balcones/sabaneta,390,3,"    San José, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-sabaneta-sabaneta-28402/sabaneta,290,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
85,2,https://www.lahaus.com/p/apartamento-en-venta-sector-prados-de-sabaneta-cod-19185/sabaneta,375,3,"    Ancon, Sabaneta, Antioquia, Colombia  "
79,2,https://www.lahaus.com/p/apartamento-en-sabaneta-san-jose-con-3-habitaciones-79-mt2/sabaneta,380,3,"    San José, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-sabaneta-sabaneta-17608/sabaneta,283,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
86,2,https://www.lahaus.com/p/apartamento-el-trapiche-sabaneta-rio-secreto-3-habitaciones-85-72m2/sabaneta,350,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
87,2,https://www.lahaus.com/p/luxury-55751/sabaneta,309,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
73,2,https://www.lahaus.com/p/apartamento-de-73m2-en-sabaneta-san-jose-con-tres-habitaciones/sabaneta,335,3,"    San José, Sabaneta, Antioquia, Colombia  "
59,2,https://www.lahaus.com/p/se-vende-apartamento-en-sabaneta-98125/sabaneta,220,3,"    Virgen del Carmen, Sabaneta, Antioquia, Colombia  "
60,2,https://www.lahaus.com/p/apartamento-en-aves-maria-sabaneta-60mt-tres-alcobas-balcon/sabaneta,220,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/apartamento-en-restrepo-naranjo-sabaneta-cuenta-con-tres-habitaciones/sabaneta,300,3,"    Asdesillas, Sabaneta, Antioquia, Colombia  "
67,2,https://www.lahaus.com/p/apartamento-en-venta-calle-nueva/sabaneta,288,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-tres-alcobas-86464/sabaneta,315,3,"    San José, Sabaneta, Antioquia, Colombia  "
58,2,https://www.lahaus.com/p/apartamento-en-aves-maria-58-mts-1-parqueadero/sabaneta,245,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
86,2,https://www.lahaus.com/p/vendo-de-apartamento-nuevo-sector-el-trapiche-sabaneta/sabaneta,260,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
70,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-8668/sabaneta,263,3,"    Restrepo Naranjo, Sabaneta, Antioquia, Colombia  "
82,2,https://www.lahaus.com/p/apartamento-en-aves-maria-sabaneta-con-3-habitaciones-82-mt2/sabaneta,355,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
84,2,https://www.lahaus.com/p/apartamento-en-suramericana-sabaneta-tres-alcobas/sabaneta,316,3,"    Calle del Banco, Sabaneta, Antioquia, Colombia  "
103,3,https://www.lahaus.com/p/la-vega-54912/sabaneta,465,3,"    San José, Sabaneta, Antioquia, Colombia  "
136,2,https://www.lahaus.com/p/apartamento-en-venta-sector-betania-sabanera-cod-18706/sabaneta,425,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-centro-sabaneta/sabaneta,220,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
102,1,https://www.lahaus.com/p/apartamento-en-sabaneta-san-jose-con-3-habitaciones-102mt2/sabaneta,360,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
67,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-17486/sabaneta,240,3,"    María Auxiliadora, Sabaneta, Antioquia, Colombia  "
87,2,https://www.lahaus.com/p/apartamento-para-estrenar-en-venta-en-sabaneta-99038/sabaneta,292,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
105,2,https://www.lahaus.com/p/apartamento-en-ancon-sabaneta-3-habitaciones-105m2/sabaneta,360,3,"    Ancon, Sabaneta, Antioquia, Colombia  "
60,2,https://www.lahaus.com/p/apartamento-de-60m2-en-sabaneta-sector-calle-larga-con-tres-habitaciones/sabaneta,215,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
87,2,https://www.lahaus.com/p/apartamento-en-calle-larga-sabaneta-tres-alcobas-68607/sabaneta,430,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
85,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-100110/sabaneta,290,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
91,2,https://www.lahaus.com/p/alaia-mantra-54918/sabaneta,363,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/amonte-56021/sabaneta,300,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
160,5,https://www.lahaus.com/p/apartamen-cigarras-piso-13/sabaneta,500,4,"    San José, Sabaneta, Antioquia, Colombia  "
90,2,https://www.lahaus.com/p/apartamento-de-90m2-en-sabaneta-aves-marias-con-tres-habitaciones/sabaneta,330,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
79,2,https://www.lahaus.com/p/apartamento-en-aves-maria-sabaneta-tres-alcobas-64176/sabaneta,320,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-en-restrepo-naranjo-sabaneta-tres-alcobas-73441/sabaneta,305,3,"    Restrepo Naranjo, Sabaneta, Antioquia, Colombia  "
85,2,https://www.lahaus.com/p/apartamento-en-venta-en-entreamigos-sabaneta-109735/sabaneta,290,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
58,2,https://www.lahaus.com/p/apartamento-en-sabaneta-aves-maria-piso-13-58-mts-1-parqueadero/sabaneta,240,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
87,2,https://www.lahaus.com/p/venta-de-apartamento-en-sabaneta-las-lomitas/sabaneta,260,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
79,2,https://www.lahaus.com/p/apartamento-en-el-trapiche-sabaneta-tres-alcobas-70282/sabaneta,330,3,"    Pan de Azúcar, Sabaneta, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-la-doctora-sabaneta-tres-alcobas-70275/sabaneta,255,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-en-venta-sector-betania-sabaneta-cod-18846/sabaneta,297,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
99,2,https://www.lahaus.com/p/apartamento-en-venta-los-alcazares-sabaneta/sabaneta,414,3,"    Asdesillas, Sabaneta, Antioquia, Colombia  "
99,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-16829/sabaneta,435,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
100,2,https://www.lahaus.com/p/apartamento-en-sabaneta-sabaneta-17523/sabaneta,370,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-95807/sabaneta,304,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
75,2,https://www.lahaus.com/p/apartamento-en-calle-larga-sabaneta-3-habitaciones-75m2/sabaneta,275,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
73,2,https://www.lahaus.com/p/apartamento-en-sabaneta-con-3-habitaciones-73-mt2/sabaneta,330,3,"    Virgen del Carmen, Sabaneta, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/venta-apartamento-en-sabaneta-94704/sabaneta,345,3,"    San José, Sabaneta, Antioquia, Colombia  "
71,1,https://www.lahaus.com/p/apartamento-en-la-doctora-sabaneta-con-3-habitaciones-71-mt2/sabaneta,273,3,"    Cañaveralejo, Sabaneta, Antioquia, Colombia  "
79,2,https://www.lahaus.com/p/apartamento-en-venta-aves-maria-109233/sabaneta,320,3,"    La Doctora, Sabaneta, Antioquia, Colombia  "
86,2,https://www.lahaus.com/p/apartamento-en-sabaneta-real-sabaneta-con-3-habitaciones/sabaneta,290,3,"    El Trapiche, Sabaneta, Antioquia, Colombia  "
100,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-7212/sabaneta,360,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
67,2,https://www.lahaus.com/p/apartamento-en-maria-auxiliadora-sabaneta-tres-alcobas-35154/sabaneta,225,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
71,2,https://www.lahaus.com/p/apartamento-sector-aves-maria-cod-cms064/sabaneta,260,3,"    Aves María, Sabaneta, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/ciudad-del-bosque-23305/sabaneta,360,3,"    Asdesillas, Sabaneta, Antioquia, Colombia  "
79,2,https://www.lahaus.com/p/se-vende-apartamento-en-sabaneta-antioquia-98168/sabaneta,320,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
88,2,https://www.lahaus.com/p/apartamento-en-san-jose-sabaneta-con-3-habitaciones-88-mt2/sabaneta,330,3,"    San José, Sabaneta, Antioquia, Colombia  "
160,2,https://www.lahaus.com/p/apartamento-en-ancon-sabaneta-3-habitaciones-160m2/sabaneta,350,3,"    Ancon, Sabaneta, Antioquia, Colombia  "
56,2,https://www.lahaus.com/p/venta-apartamento-sabaneta-35601/sabaneta,230,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
96,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-95351/sabaneta,370,3,"    San José, Sabaneta, Antioquia, Colombia  "
77,2,https://www.lahaus.com/p/apartamento-enaves-maria-sabaneta-con-3-habitaciones-77mt2/sabaneta,310,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
111,2,https://www.lahaus.com/p/apartamento-en-venta-en-sabaneta-95414/sabaneta,405,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
97,2,https://www.lahaus.com/p/venta-de-apto-en-sabaneta-aves-marias-parte-alta/sabaneta,370,3,"    Las Lomitas, Sabaneta, Antioquia, Colombia  "
82,2,https://www.lahaus.com/p/apartamento-en-el-carmelo-sabaneta-cuenta-con-tres-habitaciones-70432/sabaneta,290,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
80,2,https://www.lahaus.com/p/apartamento-en-sabaneta-sabaneta-17766/sabaneta,300,3,"    El Carmelo, Sabaneta, Antioquia, Colombia  "
74,2,https://www.lahaus.com/p/apartamento-en-el-trapiche-sabaneta-tres-alcobas-64676/sabaneta,280,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/venta-apartamento-sabaneta-35629/sabaneta,265,3,"    Calle Larga, Sabaneta, Antioquia, Colombia  "
100,2,https://www.lahaus.com/p/apartamento-en-maderos-del-campo-2-banos/sabaneta,370,3,"    San José, Sabaneta, Antioquia, Colombia  "
