area,bath_rooms,link,price,rooms,zone
99,1,https://www.lahaus.com/p/casa-en-las-flores-envigado-99mt-cuatro-alcobas/envigado,260,4,"    Mesa, Envigado, Antioquia, Colombia  "
94,2,https://www.lahaus.com/p/apartamento-en-venta-senorial-97773/envigado,447,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
93,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-16287/envigado,330,3,"    La Abadía, Envigado, Antioquia, Colombia  "
94,3,https://www.lahaus.com/p/apartamento-en-venta-en-el-esmeraldal-de-tres-alcobas/envigado,500,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
76,2,https://www.lahaus.com/p/apartamento-en-el-chingui-envigado-con-tres-alcobas/envigado,360,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
92,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-17356/envigado,379,3,"    La Paz, Envigado, Antioquia, Colombia  "
81,2,https://www.lahaus.com/p/apartamento-en-el-chingui-envigado-3-habitaciones-80-84m2-17327/envigado,386,3,"    El Chinguí, Envigado, Antioquia, Colombia  "
131,3,https://www.lahaus.com/p/venta-apartamento-intermedia-envigado-103936/envigado,435,3,"    Loma del Atravezado, Envigado, Antioquia, Colombia  "
94,2,https://www.lahaus.com/p/tierra-grata-cumbres-92044/envigado,425,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
80,2,https://www.lahaus.com/p/apartamento-en-venta-en-envigado-verdun-101751/envigado,370,3,"    El Chinguí, Envigado, Antioquia, Colombia  "
69,2,https://www.lahaus.com/p/apartamento-en-envigado-parques-de-san-carlos-con-69-32-mt2/envigado,285,3,"    La Paz, Envigado, Antioquia, Colombia  "
72,2,https://www.lahaus.com/p/apartamento-en-loma-de-cumbres-envigado-72mt-tres-alcobas-balcon/envigado,320,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
98,2,https://www.lahaus.com/p/apartamento-en-loma-de-las-brujas-envigado-98mt-tres-alcobas-balcon/envigado,370,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
83,2,https://www.lahaus.com/p/apartamento-en-envigado-la-magnolia-con-3-habitaciones-83-mt2/envigado,290,3,"    La Magnolia, Envigado, Antioquia, Colombia  "
82,2,https://www.lahaus.com/p/apartamento-en-venta-en-la-cuenca-de-habitaciones-82m1/envigado,365,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
82,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-17149/envigado,355,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
79,2,https://www.lahaus.com/p/venta-de-apartamento-envigado-las-antillas/envigado,365,3,"    Las Antillas, Envigado, Antioquia, Colombia  "
81,2,https://www.lahaus.com/p/verdun/envigado,386,3,"    El Chinguí, Envigado, Antioquia, Colombia  "
74,2,https://www.lahaus.com/p/san-silvestre-94371/envigado,315,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
68,2,https://www.lahaus.com/p/apartamento-en-envigado-manga-azul-con-3-habitaciones-70-mt2/envigado,210,3,"    El Dorado, Envigado, Antioquia, Colombia  "
